SSPscen;transportPolScen;regionCat;level;subsectorL1;subsectorL2;FVvehvar;technology;target;symmyr;speed
SSP2EU;Mix3;below GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Truck|heavy;BEV;4;2035;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Truck|heavy;FCEV;14;2035;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Truck|light;BEV;3;2035;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Truck|light;FCEV;3;2035;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;Mix3;below GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;Mix3;below GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2050;10
SSP2EU;Mix3;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.8;2035;10
SSP2EU;Mix3;below GDP cutoff;S1S;Cycle;;;;1;2050;10
SSP2EU;Mix3;below GDP cutoff;S1S;Domestic Aviation;;;;0.5;2035;10
SSP2EU;Mix3;below GDP cutoff;S1S;Domestic Ship;;;;1;2050;10
SSP2EU;Mix3;below GDP cutoff;S1S;Freight Rail;;;;1;2050;10
SSP2EU;Mix3;below GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;Mix3;below GDP cutoff;S1S;Passenger Rail;;;;1;2050;10
SSP2EU;Mix3;below GDP cutoff;S1S;Walk;;;;1;2050;10
SSP2EU;Mix3;below GDP cutoff;S1S;trn_freight_road;;;;0.7;2035;10
SSP2EU;Mix3;below GDP cutoff;S1S;trn_pass_road;;;;0.8;2035;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Bus;BEV;4;2035;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Bus;FCEV;4;2035;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Rail;Electric;1.5;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Truck|heavy;BEV;5;2035;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Truck|heavy;FCEV;15;2035;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Truck|light;BEV;3;2035;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Truck|light;FCEV;3;2035;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;Mix3;above GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;Mix3;above GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2050;10
SSP2EU;Mix3;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.8;2035;10
SSP2EU;Mix3;above GDP cutoff;S1S;Cycle;;;;1;2050;10
SSP2EU;Mix3;above GDP cutoff;S1S;Domestic Aviation;;;;0.5;2035;10
SSP2EU;Mix3;above GDP cutoff;S1S;Domestic Ship;;;;1;2050;10
SSP2EU;Mix3;above GDP cutoff;S1S;Freight Rail;;;;1;2050;10
SSP2EU;Mix3;above GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;Mix3;above GDP cutoff;S1S;Passenger Rail;;;;1;2050;10
SSP2EU;Mix3;above GDP cutoff;S1S;Walk;;;;1;2050;10
SSP2EU;Mix3;above GDP cutoff;S1S;trn_freight_road;;;;0.7;2035;10
SSP2EU;Mix3;above GDP cutoff;S1S;trn_pass_road;;;;0.8;2035;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Bus;BEV;5;2035;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Bus;FCEV;5;2035;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;Mix4;below GDP cutoff;FV;;;Truck|heavy;BEV;5;2035;3
SSP2EU;Mix4;below GDP cutoff;FV;;;Truck|heavy;FCEV;17;2035;3
SSP2EU;Mix4;below GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;3
SSP2EU;Mix4;below GDP cutoff;FV;;;Truck|heavy;NG;1;2050;3
SSP2EU;Mix4;below GDP cutoff;FV;;;Truck|light;BEV;10;2040;3
SSP2EU;Mix4;below GDP cutoff;FV;;;Truck|light;FCEV;10;2040;3
SSP2EU;Mix4;below GDP cutoff;FV;;;Truck|light;Liquids;1;2050;3
SSP2EU;Mix4;below GDP cutoff;FV;;;Truck|light;NG;1;2050;3
SSP2EU;Mix4;below GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2050;10
SSP2EU;Mix4;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2035;10
SSP2EU;Mix4;below GDP cutoff;S1S;Cycle;;;;1;2050;10
SSP2EU;Mix4;below GDP cutoff;S1S;Domestic Aviation;;;;0.25;2035;10
SSP2EU;Mix4;below GDP cutoff;S1S;Domestic Ship;;;;1;2050;10
SSP2EU;Mix4;below GDP cutoff;S1S;Freight Rail;;;;1;2050;10
SSP2EU;Mix4;below GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;Mix4;below GDP cutoff;S1S;Passenger Rail;;;;1;2050;10
SSP2EU;Mix4;below GDP cutoff;S1S;Walk;;;;1;2050;10
SSP2EU;Mix4;below GDP cutoff;S1S;trn_freight_road;;;;0.5;2035;10
SSP2EU;Mix4;below GDP cutoff;S1S;trn_pass_road;;;;0.7;2035;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Bus;BEV;6;2035;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Bus;FCEV;6;2035;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;Mix4;above GDP cutoff;FV;;;Truck|heavy;BEV;50;2040;3
SSP2EU;Mix4;above GDP cutoff;FV;;;Truck|heavy;FCEV;120;2040;3
SSP2EU;Mix4;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;3
SSP2EU;Mix4;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;3
SSP2EU;Mix4;above GDP cutoff;FV;;;Truck|light;BEV;40;2040;3
SSP2EU;Mix4;above GDP cutoff;FV;;;Truck|light;FCEV;50;2040;3
SSP2EU;Mix4;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;3
SSP2EU;Mix4;above GDP cutoff;FV;;;Truck|light;NG;1;2050;3
SSP2EU;Mix4;above GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2050;10
SSP2EU;Mix4;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2035;10
SSP2EU;Mix4;above GDP cutoff;S1S;Cycle;;;;1;2050;10
SSP2EU;Mix4;above GDP cutoff;S1S;Domestic Aviation;;;;0.25;2035;10
SSP2EU;Mix4;above GDP cutoff;S1S;Domestic Ship;;;;1;2050;10
SSP2EU;Mix4;above GDP cutoff;S1S;Freight Rail;;;;1;2050;10
SSP2EU;Mix4;above GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;Mix4;above GDP cutoff;S1S;Passenger Rail;;;;1;2050;10
SSP2EU;Mix4;above GDP cutoff;S1S;Walk;;;;1;2050;10
SSP2EU;Mix4;above GDP cutoff;S1S;trn_freight_road;;;;0.5;2035;10
SSP2EU;Mix4;above GDP cutoff;S1S;trn_pass_road;;;;0.7;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Bus;BEV;5;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Bus;FCEV;5;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Truck|heavy;BEV;5;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Truck|heavy;FCEV;17;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Truck|light;BEV;3.5;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Truck|light;FCEV;3.5;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.5;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;Cycle;;;;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;Domestic Aviation;;;;0.25;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;Domestic Ship;;;;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;Freight Rail;;;;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;Passenger Rail;;;;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;Walk;;;;1;2050;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;trn_freight_road;;;;0.5;2035;10
SSP2EU;Mix4_ensec;below GDP cutoff;S1S;trn_pass_road;;;;0.5;2035;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Bus;BEV;6;2035;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Bus;FCEV;6;2035;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Truck|heavy;BEV;5000;2040;1
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Truck|heavy;FCEV;20;2035;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Truck|light;BEV;500;2040;1
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Truck|light;FCEV;4;2035;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.5;2035;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;Cycle;;;;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;Domestic Aviation;;;;0.25;2035;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;Domestic Ship;;;;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;Freight Rail;;;;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;Passenger Rail;;;;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;Walk;;;;1;2050;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;trn_freight_road;;;;0.5;2035;10
SSP2EU;Mix4_ensec;above GDP cutoff;S1S;trn_pass_road;;;;0.5;2035;10
SSP2EU;NAV_act;CAZ;FV;;;Aviation;Electric;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Bus;BEV;1;2040;10
SSP2EU;NAV_act;CAZ;FV;;;Bus;FCEV;1;2040;10
SSP2EU;NAV_act;CAZ;FV;;;Bus;Liquids;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Bus;NG;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Rail;Electric;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Rail;Liquids;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Ship;Electric;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Ship;Liquids;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Truck|heavy;BEV;1;2040;10
SSP2EU;NAV_act;CAZ;FV;;;Truck|heavy;FCEV;1;2040;10
SSP2EU;NAV_act;CAZ;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Truck|light;BEV;1;2040;10
SSP2EU;NAV_act;CAZ;FV;;;Truck|light;FCEV;1;2040;10
SSP2EU;NAV_act;CAZ;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;NAV_act;CAZ;FV;;;Truck|light;NG;1;2050;10
SSP2EU;NAV_act;CAZ;S2S1;trn_pass_road;Bus;;;3;2040;10
SSP2EU;NAV_act;CAZ;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2040;10
SSP2EU;NAV_act;CAZ;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_act;CAZ;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_act;CAZ;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_act;CAZ;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_act;CAZ;S1S;HSR;;;;1.7;2040;10
SSP2EU;NAV_act;CAZ;S1S;Passenger Rail;;;;4;2040;10
SSP2EU;NAV_act;CAZ;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_act;CAZ;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_act;CAZ;S1S;trn_pass_road;;;;0.6;2040;10
SSP2EU;NAV_act;USA;FV;;;Aviation;Electric;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Bus;BEV;1;2035;10
SSP2EU;NAV_act;USA;FV;;;Bus;FCEV;1;2035;10
SSP2EU;NAV_act;USA;FV;;;Bus;Liquids;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Bus;NG;1;2050;10
SSP2EU;NAV_act;USA;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;NAV_act;USA;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_act;USA;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Rail;Electric;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Rail;Liquids;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Ship;Electric;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Ship;Liquids;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Truck|heavy;BEV;1;2035;10
SSP2EU;NAV_act;USA;FV;;;Truck|heavy;FCEV;1;2035;10
SSP2EU;NAV_act;USA;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Truck|light;BEV;1;2035;10
SSP2EU;NAV_act;USA;FV;;;Truck|light;FCEV;1;2035;10
SSP2EU;NAV_act;USA;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;NAV_act;USA;FV;;;Truck|light;NG;1;2050;10
SSP2EU;NAV_act;USA;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_act;USA;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2040;10
SSP2EU;NAV_act;USA;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_act;USA;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_act;USA;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_act;USA;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_act;USA;S1S;HSR;;;;1.7;2040;10
SSP2EU;NAV_act;USA;S1S;Passenger Rail;;;;4;2040;10
SSP2EU;NAV_act;USA;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_act;USA;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_act;USA;S1S;trn_pass_road;;;;0.6;2040;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Bus;BEV;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Bus;FCEV;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Rail;Electric;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Truck|heavy;BEV;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Truck|heavy;FCEV;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Truck|light;BEV;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Truck|light;FCEV;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;NAV_act;below GDP cutoff;S2S1;trn_pass_road;Bus;;;2;2040;10
SSP2EU;NAV_act;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;Cycle;;;;2.5;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;Domestic Aviation;;;;0.3;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;Domestic Ship;;;;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;Freight Rail;;;;1;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;HSR;;;;2.8;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;Passenger Rail;;;;1.5;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;Walk;;;;2.5;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;trn_freight_road;;;;0.9;2040;10
SSP2EU;NAV_act;below GDP cutoff;S1S;trn_pass_road;;;;0.7;2040;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Aviation;Hydrogen;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Bus;BEV;1;2040;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Bus;FCEV;1;2040;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;LDV|2W;BEV;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Rail;Electric;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Rail;Hydrogen;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Ship;Hydrogen;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;NAV_act;above GDP cutoff;FV;;;Truck|heavy;BEV;1;2040;10
